number of rooms,security level of the community,residence space,building space,noise level,view,air quality level,exchange rate,price range,house_age,decorate_age,space_ratio,room_space,median_rank_zip code,median_rank_city,mean_rank_zip code,mean_rank_city
5,2.75,3320,23760,2.0,0,4,6.697977664,3,39,39,0.6596385542168675,553.3333333333334,3.0,3.0,2.7096774193548385,2.8454545454545452
4,2.5,2790,43091,2.0,0,4,6.581146498,3,25,25,1.0,558.0,3.0,3.0,3.0208333333333335,2.8454545454545452
4,2.75,3650,48351,1.5,0,4,6.628300107,3,36,14,1.0,730.0,3.0,3.0,3.0208333333333335,2.8454545454545452
3,2.0,2910,6600,2.0,0,4,7.635898019,4,114,26,0.6597938144329897,727.5,2.0,2.0,2.116883116883117,2.4857142857142858
5,2.5,3210,12000,1.0,0,4,7.978469799,4,46,46,0.5700934579439252,535.0,3.0,3.0,3.1621621621621623,3.2899159663865545
3,2.5,2300,3060,1.5,0,3,7.680283496,4,84,12,0.6565217391304348,575.0,3.0,2.0,2.9158878504672896,2.4857142857142858
4,2.5,2420,10285,1.0,4,3,6.12460304,4,56,10,0.7024793388429752,484.0,2.0,1.0,1.8627450980392157,1.7058823529411764
4,2.0,3140,10875,1.0,1,3,7.42362062,4,75,45,0.6178343949044586,628.0,3.0,2.0,3.1875,2.4857142857142858
4,3.5,3200,3250,2.0,0,3,6.014951772,4,7,7,0.834375,640.0,3.0,3.0,2.9080459770114944,2.893854748603352
3,2.5,2860,4442,2.0,0,3,7.46295736,4,14,14,1.0,715.0,3.0,2.0,3.1875,2.4857142857142858
3,1.75,1980,13503,1.0,2,4,6.887860016,4,62,62,0.6666666666666666,495.0,3.0,3.0,2.840909090909091,3.2899159663865545
5,3.5,2320,4960,2.0,0,5,6.98716112,4,88,88,0.7413793103448276,386.6666666666667,3.0,2.0,2.725,2.4857142857142858
4,2.5,4120,22370,2.0,0,3,6.220723164,4,17,17,1.0,824.0,3.0,3.0,3.032258064516129,3.2621951219512195
4,2.5,3670,54450,2.0,0,3,6.950395165,4,15,15,1.0,734.0,3.0,3.0,3.032258064516129,3.2621951219512195
4,2.25,2770,13500,2.0,0,3,7.888114562,4,40,40,1.0,554.0,4.0,4.0,3.8208955223880596,3.8208955223880596
5,2.5,2350,4000,2.0,0,3,7.773003266,4,21,21,1.0,391.6666666666667,4.0,2.0,3.3666666666666667,2.4857142857142858
4,2.5,3770,35081,2.0,0,3,7.088412539,4,25,25,1.0,754.0,3.0,3.0,3.2444444444444445,3.179372197309417
5,2.75,3100,10014,1.0,2,4,6.456441106,4,41,41,0.535483870967742,516.6666666666666,4.0,4.0,3.8208955223880596,3.8208955223880596
4,2.5,2750,4800,2.0,0,3,6.439747541,4,109,9,0.7127272727272728,550.0,3.0,2.0,2.725,2.4857142857142858
5,1.5,2540,6660,2.0,3,4,7.627736837,4,60,35,0.9212598425196851,423.3333333333333,2.0,2.0,2.510204081632653,2.4857142857142858
5,2.25,4200,5800,2.5,0,4,6.267110918,4,108,24,0.6928571428571428,700.0,4.0,2.0,3.3666666666666667,2.4857142857142858
3,2.5,4310,32093,1.5,4,5,7.069434637,4,32,32,0.5823665893271461,1077.5,3.0,2.0,2.86,1.9834710743801653
3,1.75,1430,8865,1.0,0,3,7.306803419,2,64,9,1.0,357.5,2.0,2.0,2.2093023255813953,2.4857142857142858
3,2.0,1510,6710,1.0,0,3,7.059430945,2,42,12,0.7086092715231788,377.5,2.0,3.0,2.3195876288659796,2.76878612716763
2,1.0,1980,5000,1.0,0,4,7.828622683,2,91,91,0.5505050505050505,660.0,2.0,2.0,2.6153846153846154,2.4857142857142858
4,2.75,2360,4924,2.0,0,3,7.275460868,3,6,6,1.0,472.0,2.0,2.0,2.3181818181818183,2.3230769230769233
3,2.5,1930,7214,2.0,0,3,7.004938141,3,9,9,1.0,482.5,2.0,2.0,2.2093023255813953,2.4857142857142858
4,2.75,2450,4187,2.0,2,3,6.161414774,4,4,4,1.0,490.0,3.0,3.0,2.9080459770114944,2.893854748603352
5,2.75,2920,11880,1.0,0,5,7.315379466,4,46,46,0.5684931506849316,486.6666666666667,3.0,3.0,2.8764044943820224,2.893854748603352
4,2.5,2960,41656,2.0,0,3,7.954411703,4,29,29,1.0,592.0,3.0,3.0,2.7096774193548385,2.8454545454545452
3,2.5,1890,4838,2.0,0,3,6.083097397,1,12,12,0.9153439153439153,472.5,1.0,1.0,1.1551724137931034,1.173913043478261
3,1.0,1110,12150,1.0,0,4,7.214278759,2,57,13,1.0,277.5,3.0,3.0,2.840909090909091,3.2899159663865545
5,3.0,2430,8000,1.0,0,4,6.134451349,3,57,13,0.5637860082304527,405.0,3.0,3.0,2.840909090909091,3.2899159663865545
3,2.0,1900,8100,1.0,0,4,6.585705645,3,74,13,0.5,475.0,3.0,2.0,2.9158878504672896,2.4857142857142858
3,1.75,2140,9484,1.0,0,3,6.7451929,3,61,61,0.602803738317757,535.0,4.0,3.0,3.857142857142857,3.2899159663865545
4,2.5,2700,9122,2.0,0,3,7.7570617,3,24,5,1.0,540.0,3.0,3.0,2.9080459770114944,2.893854748603352
3,1.5,1230,8056,1.0,0,4,6.98998842,1,65,29,1.0,307.5,1.0,1.0,1.1551724137931034,1.7058823529411764
2,1.0,760,5500,1.5,0,3,7.279993347,1,67,2,1.0,253.33333333333334,1.0,2.0,1.1551724137931034,2.4857142857142858
3,1.5,1220,7300,1.0,0,3,6.437910835,1,41,1,1.0,305.0,1.0,1.0,1.2321428571428572,1.4172185430463575
3,1.75,1070,8100,1.0,0,4,6.296693923,1,57,13,1.0,267.5,1.0,1.0,1.0571428571428572,1.4172185430463575
4,2.5,2240,9826,1.0,0,4,6.677857597,1,26,26,0.6116071428571429,448.0,1.0,1.0,1.4065934065934067,1.408450704225352
3,2.0,1410,7998,1.0,0,4,7.556240766,1,74,13,1.0,352.5,1.0,1.0,1.3555555555555556,1.173913043478261
3,1.75,1400,6956,1.0,0,4,6.050910803,1,57,13,1.0,350.0,1.0,1.0,1.3492063492063493,1.4444444444444444
2,1.5,880,1805,2.0,0,3,7.613620187,1,15,15,1.0,293.3333333333333,2.0,2.0,1.8876404494382022,2.4857142857142858
2,1.0,1200,4880,1.0,0,3,7.686296998,1,71,12,0.8166666666666667,400.0,2.0,2.0,1.6,2.4857142857142858
3,1.0,1000,9150,1.0,0,3,7.090050174,1,45,4,1.0,250.0,2.0,2.0,2.4705882352941178,1.9136690647482015
3,1.0,1100,8536,1.0,0,4,7.030544288,1,57,13,1.0,275.0,2.0,2.0,2.116883116883117,2.4857142857142858
3,2.5,1880,6008,2.0,0,3,7.374081964,1,5,5,1.0,470.0,1.0,1.0,1.5168539325842696,1.4444444444444444
4,1.75,1960,7950,1.0,0,4,6.806325696,1,47,47,1.0,392.0,1.0,1.0,1.4065934065934067,1.408450704225352
3,1.75,1770,8235,1.0,0,3,6.789614862,1,54,2,0.5819209039548022,442.5,1.0,1.0,1.4375,1.7058823529411764
5,3.0,1940,6355,1.0,0,3,7.45183717,2,7,7,0.6185567010309279,323.3333333333333,1.0,2.0,1.1551724137931034,2.4857142857142858
4,2.0,1810,8750,1.0,0,2,6.056849744,2,47,47,0.6132596685082873,362.0,2.0,2.0,1.7666666666666666,1.9136690647482015
3,1.75,1150,9600,1.0,0,3,6.977035061,2,35,0,1.0,287.5,2.0,2.0,1.8,1.8
3,2.25,1200,1400,3.0,0,3,7.018356836,2,9,9,1.0,300.0,2.0,2.0,1.8876404494382022,2.4857142857142858
1,1.0,960,2640,1.0,0,3,7.215774334,2,106,26,0.7916666666666666,480.0,4.0,2.0,3.3666666666666667,2.4857142857142858
3,1.5,2040,6000,1.0,0,3,7.636678111,2,57,14,0.6568627450980392,510.0,2.0,2.0,2.116883116883117,2.4857142857142858
3,2.5,1212,1174,3.0,0,3,6.917332609,2,10,10,1.0,303.0,2.0,2.0,2.2093023255813953,2.4857142857142858
4,1.75,1580,5340,1.0,0,3,7.255512159,2,67,2,0.7151898734177216,316.0,2.0,2.0,2.6153846153846154,2.4857142857142858
4,2.25,1760,9602,2.0,0,3,6.221202149,2,27,14,1.0,352.0,2.0,2.0,1.7666666666666666,1.9136690647482015
2,1.75,1210,1040,2.0,0,3,7.355802624,2,0,0,1.0,403.3333333333333,3.0,3.0,2.9080459770114944,2.893854748603352
3,2.0,1530,8925,1.0,0,3,7.287801131,2,37,10,1.0,382.5,2.0,2.0,2.4375,2.4242424242424243
3,1.0,1770,5720,1.5,0,4,6.77625208,2,88,21,0.6440677966101694,442.5,2.0,2.0,2.0933333333333333,2.4857142857142858
4,2.0,2400,6000,2.0,0,3,6.381329558,2,101,69,1.0,480.0,2.0,2.0,2.4375,2.4242424242424243
4,2.0,1240,3000,1.0,0,3,6.922813082,2,106,26,0.8387096774193549,248.0,3.0,2.0,2.688888888888889,2.4857142857142858
5,2.5,2760,8015,1.0,0,4,7.988340661,2,54,13,0.5797101449275363,460.0,2.0,2.0,2.2093023255813953,2.4857142857142858
4,2.5,2960,5054,2.0,0,3,6.83108953,2,8,8,1.0,592.0,2.0,2.0,1.7173913043478262,1.7173913043478262
3,2.0,1590,9912,2.0,0,3,7.656457866,2,14,14,1.0,397.5,2.0,2.0,2.25,2.25
4,1.75,1690,4080,1.0,0,4,7.048086152,2,30,30,0.514792899408284,338.0,2.0,2.0,2.6153846153846154,2.4857142857142858
2,1.0,830,26329,1.0,3,4,7.743295712,2,86,86,1.0,276.6666666666667,2.0,2.0,2.25,2.25
4,2.0,1580,9581,1.0,0,3,6.010159946,2,61,61,1.0,316.0,4.0,3.0,3.324675324675325,2.76878612716763
4,2.0,1800,2970,1.0,0,4,7.180566226,2,91,91,0.5555555555555556,360.0,3.0,2.0,2.9158878504672896,2.4857142857142858
4,3.0,2360,6250,1.0,2,3,6.394309908,2,54,2,0.6186440677966102,472.0,2.0,2.0,2.116883116883117,2.4857142857142858
4,1.5,1220,10580,1.0,0,3,7.413506005,2,49,21,1.0,244.0,3.0,3.0,2.840909090909091,3.2899159663865545
5,2.5,2340,4500,2.0,0,3,6.980194704,2,5,5,1.0,390.0,2.0,2.0,2.4705882352941178,1.9136690647482015
3,2.0,1980,2674,3.0,0,3,7.792806766,2,7,7,1.0,495.0,2.0,2.0,2.510204081632653,2.4857142857142858
3,2.5,2300,9521,2.0,0,3,6.221966081,2,11,11,1.0,575.0,2.0,2.0,2.0588235294117645,2.0588235294117645
3,1.75,1890,32340,1.5,3,3,7.64053309,2,38,38,1.0,472.5,2.0,2.0,2.25,2.25
6,2.25,3550,11780,1.0,0,4,6.976496814,2,66,66,0.8338028169014085,507.14285714285717,2.0,2.0,2.2093023255813953,2.4857142857142858
2,1.5,1310,12196,1.5,0,3,6.899414355,2,44,0,1.0,436.6666666666667,3.0,3.0,3.1297709923664123,3.179372197309417
3,1.75,1550,4708,1.0,0,4,6.874312445,2,65,29,0.5548387096774193,387.5,3.0,2.0,2.9158878504672896,2.4857142857142858
3,2.25,2670,7500,1.0,0,4,7.889416205,2,48,48,0.6142322097378277,667.5,2.0,1.0,2.0185185185185186,1.7058823529411764
3,2.5,1350,1186,2.0,0,3,7.648138648,2,7,7,0.8296296296296296,337.5,3.0,2.0,2.71,2.4857142857142858
3,1.5,1760,6723,1.0,0,3,7.146703871,2,56,10,0.6590909090909091,440.0,2.0,2.0,2.116883116883117,2.4857142857142858
3,1.5,1510,8000,1.0,0,4,7.803466119,2,58,58,1.0,377.5,3.0,3.0,3.1621621621621623,3.2899159663865545
5,2.5,2570,9962,2.0,0,3,6.943672766,2,8,8,1.0,428.3333333333333,2.0,2.0,2.0588235294117645,2.0588235294117645
3,1.75,1750,12325,1.0,0,4,7.741403605,2,46,46,0.84,437.5,3.0,3.0,3.1297709923664123,3.179372197309417
4,2.75,2280,15347,1.0,0,5,7.641761546,3,54,54,1.0,456.0,2.0,3.0,2.4705882352941178,3.090909090909091
3,1.75,1540,10800,1.0,0,5,6.081001518,3,67,67,0.5,385.0,4.0,4.0,3.8208955223880596,3.8208955223880596
4,2.5,1740,7500,1.0,0,4,6.166375159,3,38,22,0.7011494252873564,348.0,3.0,3.0,3.1297709923664123,3.179372197309417
3,2.25,1420,1282,3.0,0,3,6.902622651,3,8,8,1.0,355.0,3.0,2.0,2.725,2.4857142857142858
4,2.5,2050,6360,2.0,0,3,7.83690175,3,26,14,1.0,410.0,3.0,3.0,2.9080459770114944,2.893854748603352
3,2.5,1700,3150,2.0,0,3,7.727258621,3,9,9,1.0,425.0,3.0,3.0,2.9080459770114944,2.893854748603352
4,2.5,2650,5600,2.0,0,3,7.282279003,3,0,0,1.0,530.0,2.0,2.0,2.4705882352941178,1.9136690647482015
3,2.5,1940,9775,1.0,2,3,7.302689548,3,39,39,0.7422680412371134,485.0,2.0,3.0,2.3195876288659796,2.76878612716763
4,2.25,2170,7737,2.0,0,3,6.921010872,3,27,14,1.0,434.0,3.0,3.0,3.032258064516129,3.2621951219512195
4,2.5,2120,9603,2.0,0,3,6.747577187,3,29,29,1.0,424.0,3.0,3.0,2.8764044943820224,2.893854748603352
4,2.5,2440,28405,2.0,0,3,6.36050998,3,12,12,1.0,488.0,2.0,2.0,2.3181818181818183,2.3230769230769233
5,2.5,2640,7096,2.0,0,3,7.154012586,3,11,11,1.0,440.0,3.0,3.0,3.2444444444444445,3.179372197309417
3,2.5,2110,3600,2.0,0,3,7.512566665,3,9,9,1.0,527.5,3.0,3.0,3.1297709923664123,3.179372197309417
4,2.75,2610,4160,3.0,0,5,6.343566369,3,104,104,0.7318007662835249,522.0,3.0,2.0,2.725,2.4857142857142858
6,1.75,1840,2774,1.0,0,3,6.975433331,3,114,9,0.5760869565217391,262.85714285714283,3.0,2.0,2.688888888888889,2.4857142857142858
3,1.5,1720,8100,2.0,0,3,6.450811428,3,107,31,1.0,430.0,3.0,2.0,2.8205128205128207,2.4857142857142858
4,2.75,2500,4950,2.0,0,3,6.947727026,3,4,4,1.0,500.0,3.0,3.0,3.2444444444444445,3.179372197309417
4,3.5,2840,4637,3.0,0,3,6.051139726,3,6,6,1.0,568.0,2.0,2.0,2.2093023255813953,2.4857142857142858
2,1.75,1600,4000,1.0,0,5,7.587800662,3,96,96,0.53125,533.3333333333334,4.0,2.0,3.3666666666666667,2.4857142857142858
4,3.5,2690,6164,2.0,0,3,7.034386588,3,12,12,1.0,538.0,4.0,3.0,3.539473684210526,3.2621951219512195
4,3.25,3430,9870,2.0,0,3,7.117975562,4,0,0,1.0,686.0,2.0,2.0,2.4375,2.4242424242424243
3,2.5,3100,23790,2.0,0,3,6.632259374,4,12,12,1.0,775.0,4.0,3.0,3.539473684210526,3.2621951219512195
3,1.75,1990,5560,1.0,0,4,7.572158272,4,75,25,0.5527638190954773,497.5,3.0,2.0,3.303030303030303,2.4857142857142858
3,2.75,2670,3738,1.0,0,3,6.542465474,4,1,1,0.6441947565543071,667.5,2.0,2.0,2.0123456790123457,1.9136690647482015
4,2.5,2810,9800,1.0,0,4,7.496549325,4,41,41,0.608540925266904,562.0,4.0,3.0,3.323809523809524,3.2899159663865545
4,1.5,1890,6938,1.5,0,3,7.345900083,4,95,13,1.0,378.0,3.0,2.0,2.9814814814814814,2.4857142857142858
4,3.5,4140,7089,2.0,0,3,6.389491376,4,11,11,0.7632850241545893,828.0,2.0,3.0,2.3195876288659796,2.76878612716763
4,3.25,3450,6184,2.0,0,3,7.08914755,4,0,0,1.0,690.0,3.0,3.0,3.032258064516129,3.2621951219512195
4,2.5,3190,14565,2.0,0,3,7.096968779,4,24,5,1.0,638.0,3.0,3.0,3.0208333333333335,2.8454545454545452
4,3.5,3290,5414,2.0,1,3,7.272743809,4,8,8,0.7173252279635258,658.0,2.0,3.0,2.3195876288659796,2.76878612716763
4,2.5,3030,8507,2.0,0,3,6.099300744,4,11,11,1.0,606.0,4.0,3.0,3.324675324675325,2.76878612716763
4,1.5,2220,9496,1.0,0,4,7.543934521,4,60,35,0.6711711711711712,444.0,4.0,3.0,3.857142857142857,3.2899159663865545
4,3.5,3280,6603,2.0,0,3,6.188194327,4,7,7,1.0,656.0,4.0,3.0,3.323809523809524,3.2899159663865545
4,2.75,2800,19168,2.0,0,3,6.798164734,4,22,22,1.0,560.0,4.0,3.0,3.539473684210526,3.2621951219512195
4,4.0,3530,8400,2.0,0,5,7.391950941,4,56,56,0.7450424929178471,706.0,3.0,2.0,3.1875,2.4857142857142858
4,1.0,1920,13787,1.0,0,4,6.272888999,1,48,48,0.6354166666666666,384.0,1.0,1.0,1.3,1.2307692307692308
3,1.0,1140,8366,1.0,0,5,7.752364807,1,71,71,1.0,285.0,2.0,2.0,1.7666666666666666,1.9136690647482015
3,1.5,1180,7000,1.0,0,4,6.744702103,1,37,37,1.0,295.0,1.0,1.0,1.4065934065934067,1.408450704225352
3,1.5,1430,7347,1.0,0,3,7.340576374,1,34,34,0.5734265734265734,357.5,1.0,1.0,1.4065934065934067,1.408450704225352
4,1.75,1740,9344,1.0,0,3,6.746838933,1,36,36,0.6781609195402298,348.0,1.0,1.0,1.4065934065934067,1.408450704225352
3,1.0,1320,7000,1.0,0,4,6.970649672,1,47,47,1.0,330.0,1.0,1.0,1.0571428571428572,1.4172185430463575
1,1.0,930,7129,1.0,0,3,6.74400386,1,66,20,1.0,465.0,2.0,2.0,1.8876404494382022,2.4857142857142858
3,2.25,2110,7665,1.0,0,4,6.557086511,1,41,41,0.6445497630331753,527.5,1.0,1.0,1.4065934065934067,1.408450704225352
3,2.0,1410,7466,1.0,0,3,6.809160114,1,31,5,1.0,352.5,2.0,2.0,1.7666666666666666,1.9136690647482015
3,2.0,1570,7000,2.0,2,4,7.574063298,1,43,43,0.6687898089171974,392.5,3.0,2.0,2.688888888888889,2.4857142857142858
3,1.75,1190,7280,1.0,0,4,6.19249721,1,46,46,1.0,297.5,2.0,1.0,1.7352941176470589,1.4172185430463575
3,1.75,1280,7524,1.5,0,4,6.51523328,1,26,26,1.0,320.0,1.0,1.0,1.3492063492063493,1.4444444444444444
3,1.75,1370,8719,1.0,0,3,7.034972709,1,32,32,1.0,342.5,1.0,1.0,1.5168539325842696,1.2105263157894737
4,2.5,1800,8100,2.0,0,3,6.59254194,1,16,8,1.0,360.0,2.0,2.0,1.7173913043478262,1.7173913043478262
3,1.75,1160,6134,1.0,0,3,7.671841989,1,16,8,1.0,290.0,1.0,1.0,1.0571428571428572,1.4172185430463575
2,1.5,1088,1360,2.0,0,3,6.508326034,1,31,5,1.0,362.6666666666667,2.0,3.0,2.3195876288659796,2.76878612716763
3,1.5,880,6600,1.0,0,5,7.387975447,1,69,69,1.0,220.0,1.0,2.0,1.3555555555555556,2.4857142857142858
3,1.75,1700,7532,1.0,0,3,7.85466142,1,27,14,1.0,425.0,1.0,1.0,1.3055555555555556,1.4444444444444444
3,2.0,1870,5909,1.0,0,3,7.445187252,1,28,28,0.679144385026738,467.5,1.0,1.0,1.3055555555555556,1.4444444444444444
3,1.75,1440,12888,1.0,2,3,7.7127395,1,56,10,0.7569444444444444,360.0,1.0,1.0,1.1551724137931034,1.173913043478261
3,1.5,1270,20700,1.0,0,2,7.081783262,1,66,66,0.905511811023622,317.5,2.0,2.0,1.9651162790697674,2.3529411764705883
2,1.5,1480,7276,1.0,0,4,6.953315749,1,36,14,0.6351351351351351,493.3333333333333,2.0,2.0,2.0123456790123457,1.9136690647482015
3,2.0,1380,7476,1.0,0,3,6.761304642,1,25,25,1.0,345.0,1.0,1.0,1.2321428571428572,1.4172185430463575
4,2.25,1930,7207,1.0,0,4,6.176848425,1,26,26,0.7046632124352331,386.0,1.0,1.0,1.3055555555555556,1.4444444444444444
3,2.5,1413,3600,2.0,0,3,6.919613888,1,3,3,1.0,353.25,1.0,1.0,1.3492063492063493,1.4444444444444444
4,2.5,1660,9760,2.0,0,3,7.570510868,1,20,20,1.0,332.0,1.0,1.0,1.3055555555555556,1.4444444444444444
4,2.0,1870,6000,1.5,0,3,7.370700816,2,58,13,1.0,374.0,2.0,2.0,2.2093023255813953,2.4857142857142858
3,1.0,860,5060,1.5,0,3,6.56269623,2,87,3,1.0,215.0,2.0,2.0,1.8876404494382022,2.4857142857142858
4,2.5,2610,7091,2.0,0,3,6.674668592,2,27,14,1.0,522.0,1.0,1.0,1.4065934065934067,1.408450704225352
3,1.75,1160,22470,1.0,0,4,7.098415033,2,38,22,1.0,290.0,2.0,2.0,2.3181818181818183,2.3230769230769233
3,2.5,3040,7232,2.0,0,3,6.607725813,2,11,11,1.0,760.0,2.0,1.0,1.7352941176470589,1.4172185430463575
3,2.5,1270,2509,2.0,0,3,7.969748493,2,10,10,1.0,317.5,2.0,2.0,1.6,2.4857142857142858
3,2.5,1530,9406,1.0,0,3,6.219424459,2,21,21,0.8300653594771242,382.5,2.0,2.0,2.4705882352941178,1.9136690647482015
2,1.0,740,6180,1.0,0,3,7.870544345,2,66,20,1.0,246.66666666666666,2.0,2.0,2.116883116883117,2.4857142857142858
4,2.75,2250,7412,1.0,0,4,6.335691452,2,39,39,0.6577777777777778,450.0,2.0,2.0,1.7666666666666666,1.9136690647482015
3,2.5,1680,2229,2.0,0,3,7.910151079,2,7,7,1.0,420.0,2.0,2.0,1.9651162790697674,1.9834710743801653
3,2.0,1380,3600,3.0,0,3,6.533695832,2,1,1,1.0,345.0,3.0,2.0,2.688888888888889,2.4857142857142858
2,2.5,1260,1347,3.0,0,3,6.451720487,2,9,9,1.0,420.0,3.0,2.0,2.725,2.4857142857142858
5,3.5,2800,7350,2.0,0,3,6.098562522,2,19,19,1.0,466.6666666666667,2.0,2.0,1.6,2.4857142857142858
4,2.5,2150,37647,2.0,0,3,6.097189782,2,23,23,1.0,430.0,1.0,1.0,1.5168539325842696,1.4444444444444444
4,2.5,2210,7079,2.0,0,3,7.46421787,2,21,21,1.0,442.0,1.0,1.0,1.3492063492063493,1.4444444444444444
2,2.5,1620,3196,2.0,0,3,6.04563711,2,6,6,1.0,540.0,3.0,3.0,2.727272727272727,2.727272727272727
3,2.25,2140,11266,2.0,0,3,7.209436385,2,28,28,1.0,535.0,2.0,2.0,2.0588235294117645,2.0588235294117645
3,1.5,1450,7375,1.0,0,3,7.724555993,2,46,17,0.696551724137931,362.5,2.0,3.0,2.3195876288659796,2.76878612716763
3,1.5,1880,7400,1.0,0,3,7.236984843,2,46,17,0.7872340425531915,470.0,2.0,2.0,1.9651162790697674,2.3529411764705883
4,2.0,1610,9600,1.0,0,5,7.920353551,2,47,47,1.0,322.0,2.0,3.0,2.0123456790123457,3.090909090909091
3,2.5,2890,21780,2.0,0,3,6.857409825,2,14,14,1.0,722.5,1.0,1.0,1.3,1.2307692307692308
3,2.0,1730,9000,1.0,0,3,7.408252738,2,36,36,0.791907514450867,432.5,3.0,3.0,2.8764044943820224,2.893854748603352
3,2.25,1230,1238,2.0,0,3,7.88915593,2,5,5,0.8780487804878049,307.5,3.0,2.0,3.1875,2.4857142857142858
2,1.0,1230,3800,1.0,0,3,6.951523425,2,86,60,1.0,410.0,3.0,2.0,2.9158878504672896,2.4857142857142858
4,2.0,1450,8400,1.5,0,4,6.07705058,2,52,52,1.0,290.0,2.0,3.0,2.3195876288659796,2.76878612716763
4,2.5,2470,3811,2.0,0,3,7.808304581,2,15,15,1.0,494.0,3.0,3.0,2.727272727272727,2.727272727272727
4,2.5,1670,3315,2.0,0,3,6.217702707,2,9,9,1.0,334.0,3.0,3.0,2.9080459770114944,2.893854748603352
4,1.5,1550,3000,1.5,0,3,7.231316838,2,96,96,0.8709677419354839,310.0,3.0,2.0,3.303030303030303,2.4857142857142858
4,2.5,3250,4500,2.0,0,3,6.428764563,2,5,5,1.0,650.0,2.0,2.0,2.4705882352941178,1.9136690647482015
2,2.0,1494,19271,2.0,4,3,7.453524668,2,71,17,1.0,498.0,2.0,2.0,2.25,2.25
2,2.75,1430,1425,2.0,0,3,6.167911533,2,8,8,0.6958041958041958,476.6666666666667,4.0,2.0,3.3666666666666667,2.4857142857142858
4,2.5,2340,6896,2.0,0,3,6.288907123,2,13,13,1.0,468.0,2.0,2.0,2.4705882352941178,1.9136690647482015
3,2.5,1180,1262,3.0,0,3,7.646264064,2,4,4,1.0,295.0,4.0,2.0,3.347826086956522,2.4857142857142858
3,2.25,2280,5750,1.0,1,4,6.372054348,2,29,29,0.5043859649122807,570.0,3.0,2.0,2.9814814814814814,2.4857142857142858
3,2.75,2300,4637,2.0,0,3,7.208962976,2,6,6,1.0,575.0,3.0,3.0,2.727272727272727,2.727272727272727
4,1.75,2030,18295,1.5,0,4,6.158395274,2,39,39,1.0,406.0,2.0,3.0,2.3195876288659796,2.76878612716763
3,2.5,2970,21907,2.0,0,3,6.3727853,2,16,8,1.0,742.5,2.0,2.0,2.4705882352941178,1.9136690647482015
3,1.75,2180,7700,1.0,0,3,7.184736706,3,53,10,0.6788990825688074,545.0,3.0,2.0,2.86,1.9834710743801653
4,2.75,3070,7201,2.0,0,3,6.939752649,3,8,8,1.0,614.0,2.0,2.0,2.4705882352941178,1.9136690647482015
4,2.25,1990,5948,2.0,0,3,7.972737597,3,23,23,1.0,398.0,3.0,3.0,2.9080459770114944,2.893854748603352
3,2.75,2750,18029,1.0,2,5,7.952281179,3,36,36,0.6581818181818182,687.5,4.0,3.0,3.323809523809524,3.2899159663865545
4,2.25,2030,11585,1.0,0,4,6.307034219,3,47,47,0.7832512315270936,406.0,3.0,3.0,3.1297709923664123,3.179372197309417
4,1.0,1720,2800,1.5,0,4,7.772812853,3,88,21,0.6976744186046512,344.0,3.0,2.0,2.9158878504672896,2.4857142857142858
2,2.5,1380,953,3.0,0,3,7.594078966,3,8,8,1.0,460.0,3.0,2.0,2.725,2.4857142857142858
3,1.75,2240,78225,2.0,0,5,7.467918043,3,38,38,1.0,560.0,2.0,2.0,2.25,2.25
3,2.0,2340,3477,1.0,1,5,6.521129782,3,43,43,0.5,585.0,2.0,2.0,2.116883116883117,2.4857142857142858
5,1.0,1710,9100,1.5,0,4,7.276266429,3,88,21,0.7719298245614035,285.0,2.0,2.0,2.0933333333333333,2.4857142857142858
5,2.0,2700,10875,1.0,0,4,7.752216705,3,52,52,0.5703703703703704,450.0,3.0,3.0,3.1621621621621623,3.2899159663865545
3,2.25,2010,10760,2.0,0,3,6.874921137,3,29,29,1.0,502.5,3.0,3.0,3.1297709923664123,3.179372197309417
3,2.5,2830,6536,2.0,0,3,6.0907132,3,25,25,1.0,707.5,3.0,3.0,2.7096774193548385,2.8454545454545452
4,2.5,2490,12929,2.0,0,3,6.832893547,3,31,5,1.0,498.0,3.0,3.0,3.032258064516129,3.2621951219512195
3,2.5,2670,10481,2.0,0,3,6.073860974,3,11,11,1.0,667.5,4.0,3.0,3.324675324675325,2.76878612716763
3,2.0,1880,3800,1.0,0,5,6.239232602,3,87,87,0.5478723404255319,470.0,3.0,2.0,2.9158878504672896,2.4857142857142858
4,2.75,2700,35362,2.0,0,5,7.819743212,3,38,38,1.0,540.0,3.0,3.0,3.0208333333333335,2.8454545454545452
6,1.75,2740,6360,1.0,3,3,7.100848999,3,61,61,0.5,391.42857142857144,2.0,2.0,1.8627450980392157,2.4857142857142858
4,2.5,2650,11520,2.0,0,3,7.790395911,4,26,14,0.7962264150943397,530.0,4.0,3.0,3.324675324675325,2.76878612716763
4,2.75,2630,7505,2.0,0,3,7.896564355,4,20,20,1.0,526.0,3.0,3.0,3.1297709923664123,3.179372197309417
3,2.5,2300,6009,1.0,0,3,7.821467656,4,9,9,1.0,575.0,3.0,3.0,3.2444444444444445,3.179372197309417
4,2.5,2940,10382,2.0,0,4,7.044172498,4,23,23,1.0,588.0,2.0,3.0,2.4705882352941178,3.090909090909091
3,2.5,2590,7720,2.0,0,3,6.734176767,4,26,14,1.0,647.5,3.0,3.0,3.1621621621621623,3.2899159663865545
